id,text,anger,disgust,fear,joy,sadness
afr_train_track_a_00843,"While the number of grant beneficiaries was 2.5 million in 1999, it had increased to 12.4 million by 2008.",0,0,0,1,0
afr_train_track_a_00844,"In the new South Africa, we dare not ignore this lesson.",0,0,1,0,0
afr_train_track_a_00845,The donation further includes the manuscript of a very interesting unpublished novel.,0,0,0,1,0
afr_train_track_a_00846,"Tuesday, August 5th's program is for all women involved in commercial farming.",0,0,0,0,0
afr_train_track_a_00847,"This year, in several areas, we have offered opportunities for farm workers to receive training even overseas.",0,0,0,1,0
afr_train_track_a_00848,"The theme for the celebration is Climate change and its impact on our oceans, coastlines and lives.",0,0,0,0,0
afr_train_track_a_00849,The Cillié family was quite fortunate.,0,0,0,1,0
afr_train_track_a_00850,De Wet herself never claimed to have written the song.,0,0,0,0,0
afr_train_track_a_00851,South Africa cannot afford this loss of expertise.,0,0,1,0,1
afr_train_track_a_00852,No congress can stockpile instant formulas.,0,0,0,0,0
afr_train_track_a_00853,"In this regard, it is important to understand that democracy in multi-cultural societies does not mean the simplistic domination by the majority.",0,0,0,0,0
afr_train_track_a_00854,He is one of a kind.,0,0,0,0,0
afr_train_track_a_00855,"In addition to all his compulsory things at the university, reading circles, etc.",0,0,0,0,0
afr_train_track_a_00856,"We have identified a number of areas where we will continue to improve in the future, such as securing more labour-intensive projects.",0,0,0,1,0
afr_train_track_a_00857,You're giving us a bad name.,1,0,0,0,0
afr_train_track_a_00858,"To this end, two major surveys will be made in 2007.",0,0,0,0,0
afr_train_track_a_00859,Only a miracle of economic recovery can save the situation.,0,0,1,0,1
afr_train_track_a_00860,It carries a meaningful message of reconciliation and nation-building.,0,0,0,1,0
afr_train_track_a_00861,Encourage me to move on to the top priorities I've mentioned.,0,0,1,0,0
afr_train_track_a_00862,"By working together, we can accomplish more.",0,0,0,1,0
afr_train_track_a_00863,One of the sub-committees is currently working on a conceptual policy for the Western Cape.,0,0,0,0,0
afr_train_track_a_00864,They're people like you.,0,0,0,0,0
afr_train_track_a_00865,It is not every day that we receive visitors from the French capital!,0,0,0,1,0
afr_train_track_a_00866,We can condemn government policies that have failed to be cautious and have allowed the greed of unregulated markets to wreak havoc on financial systems.,0,0,1,0,0
afr_train_track_a_00867,"Without her document collection, however, we would only know and remember her from her books and biographical sketches.",0,0,0,0,0
afr_train_track_a_00868,The train had only made it as far as Beaufort West.,0,0,0,0,1
afr_train_track_a_00869,All sorts of statistics can be cited to support this.,0,0,0,0,0
afr_train_track_a_00870,"In South Africa, a number of realities must be taken into account in this regard.",0,0,1,0,1
afr_train_track_a_00871,"If we do not do this, we will not be able to improve the quality of education.",0,0,1,0,0
afr_train_track_a_00872,The development of the Sesotho Literature Museum is expected to encourage other language and cultural groups to take similar initiatives.,0,0,0,0,0
afr_train_track_a_00873,I am aware that you are already well advanced with your own programmes in this regard.,0,0,0,0,0
afr_train_track_a_00874,"On behalf of the Western Cape Government, I wish you all the best with the conference and come home safely.",0,0,0,1,0
afr_train_track_a_00875,His name was then still André Letoit and he had now grown quite large as Koos Kombuis.,0,0,0,1,0
afr_train_track_a_00876,These are our common problems and we must share them.,0,0,1,0,1
afr_train_track_a_00877,Tomorrow we will pay our last respects to her when we order her remains to earth.,0,0,0,0,1
afr_train_track_a_00878,Our Industrial Policy Action Plan and our new focus on green jobs will build stronger and more labour-absorbing industries.,0,0,0,1,0
afr_train_track_a_00879,"Today, I would like to ask you to partner with us to further boost our research initiatives.",0,0,0,1,0
afr_train_track_a_00880,HIV has the greatest impact on young women.,0,0,0,0,1
afr_train_track_a_00881,She also saw other poems in it.,0,0,0,0,0
afr_train_track_a_00882,"Meanwhile, Prof. Isabel Cilliers was appointed chairman in his place.",0,0,0,0,0
afr_train_track_a_00883,"As linguistic editor of the National Press, he had to provide language instruction to all the Press' departments - newspapers, magazines, and publishing houses.",0,0,0,0,0
afr_train_track_a_00884,The Language Committee is also holding a series of brainstorming sessions with 360 opinion makers in the province next month.,0,0,0,0,0
afr_train_track_a_00885,"The concept of a ""literary"" museum is well established internationally, but is still in its infancy.",0,0,0,1,0
afr_train_track_a_00886,"Music lessons were private in those days, she had to take the tram every week to the organist at Newton Church.",0,0,0,0,0
afr_train_track_a_00887,"Despite this, we must still remain concerned that this number is still bitterly low.",0,0,1,0,0
afr_train_track_a_00888,"We would like to wish him professional pleasure, especially if he can put in a good word for our preservation bookshop now and then!",0,0,0,1,0
afr_train_track_a_00889,May the Heavenly Father carry you through this time of grief and you will only be surrounded by much love and care from loved ones.,0,0,0,1,1
afr_train_track_a_00890,"Exactly what he meant by that, I'm not so sure.",0,0,0,0,0
afr_train_track_a_00891,I believe the project contains all the elements to make it a success.,0,0,0,1,0
afr_train_track_a_00892,The Elim Milk Project was born out of the need of the Elim community to make the best use of the natural resources at their disposal.,0,0,0,1,0
afr_train_track_a_00893,"Of this, the Western Cape will receive only R9 million.",1,0,0,0,1
afr_train_track_a_00894,He still houses in his scholarly radicals who still say we will not rest until there is a one-party state here.,0,0,0,0,0
afr_train_track_a_00895,"To accomplish this, the Western Cape must be a value-for-money destination and also be known as one.",0,0,1,0,0
afr_train_track_a_00896,The political framework within which Afrikaans has found itself over the past sixty to seventy years has changed dramatically.,0,0,0,0,0
afr_train_track_a_00897,These centres will be established in areas designated by the Government.,0,0,0,0,0
afr_train_track_a_00898,"From Oak City, Brönnhilde Ekermans came to make extensive use of our Jan Bouws collection for her research.",0,0,0,0,0
afr_train_track_a_00899,"In both cases, the private sector is far behind.",0,0,0,0,1
afr_train_track_a_00900,President Mbeki called on all of us to make an effort to move away from total social dependence to economic self-sufficiency.,0,0,0,1,0
afr_train_track_a_00901,We have just received statistics from Cape Town International Airport indicating an increase in passenger flow.,0,0,0,1,0
afr_train_track_a_00902,"Photos of role models are taken and hung on a ""wall of fame"", for all to see.",0,0,0,1,0
afr_train_track_a_00903,"In particular, Prof. Beukes set an exceptional example as a donor.",0,0,0,1,0
afr_train_track_a_00904,Let us all buy tickets in time to attend the games.,0,0,1,1,0
afr_train_track_a_00905,"Moreover, when we stand together, work together as a team, as a community, nothing or no one can stop us.",0,0,0,1,0
afr_train_track_a_00906,Alcohol also plays a very important role in drownings in South Africa.,0,0,0,0,1
afr_train_track_a_00907,"Decades ago, there was a vision to establish literary museums for the literary heritage in Afrikaans and English.",0,0,0,0,0
afr_train_track_a_00908,The two trusts each held a 50% stake in the new company.,0,0,0,0,0
afr_train_track_a_00909,"The company purchased the farm Kleinstraat, located between De Doorns and Touwsrivier, from Denau Trust.",0,0,0,0,0
afr_train_track_a_00910,We will expect the Executive Authority and the Civil Service to live up to this vision.,0,0,0,0,0
afr_train_track_a_00911,"Because through Uncle Charles himself, she gives the children of the 1930's quite a few lessons.",0,0,0,1,0
afr_train_track_a_00912,"However, the other languages are entitled to the same facilities.",0,0,0,0,0
afr_train_track_a_00913,That's why I'm happy to be here.,0,0,0,1,0
afr_train_track_a_00914,"Friends, I wonder if you realize how important the work you do really is.",0,0,0,1,0
afr_train_track_a_00915,We are particularly concerned about the senseless violence and killings in both Kenya and Chad.,0,1,0,0,1
afr_train_track_a_00916,These identities are not necessarily divided.,0,0,0,0,0
afr_train_track_a_00917,The Western Cape contributes more than 20% to the total agricultural production in South Africa.,0,0,0,1,0
afr_train_track_a_00918,The case took a long time.,1,0,0,0,1
afr_train_track_a_00919,I recently read the article on Sita de Kock in your April 1998 newsletter.,0,0,0,0,0
afr_train_track_a_00920,This means that those who have been privileged until now will have to become part of the government's vision.,0,0,0,0,0
afr_train_track_a_00921,"Yet, access to employment is a heavy burden on rural women, youth, and people with disabilities.",0,0,0,0,1
afr_train_track_a_00922,"In turn, these heroic role models can be actively involved in the school.",0,0,0,1,0
afr_train_track_a_00923,"During this year of action, let us work together to make local government everyone's business.",0,0,0,1,0
afr_train_track_a_00924,"By the time the correspondence begins, his parents are already living in Worcester, and Charles is living in Paarl.",0,0,0,0,0
afr_train_track_a_00925,"Thus, we suspect that hundreds of Schoeman letters may still have been preserved in private possession.",0,0,0,0,0
afr_train_track_a_00926,I talk a lot about partnerships and the power that partnerships have to bring about change and improve circumstances.,0,0,0,1,0
afr_train_track_a_00927,It is a pride on which each of us can build.,0,0,0,1,0
afr_train_track_a_00928,Many families' lives have been irrevocably affected by the death of their loved ones.,0,0,0,0,1
afr_train_track_a_00929,One of her plans is to appoint a Commissioner for the Protection of Children as soon as possible.,0,0,0,1,0
afr_train_track_a_00930,"The Memorial School is the heritage of all of us, wherever African life takes place.",0,0,0,1,0
afr_train_track_a_00931,So I sent her a very clever parrot who could recite the entire Bible.,0,0,0,1,0
afr_train_track_a_00932,"The Councillor bites and shows the letter with the instruction that the campaign should be ""launched"".",0,0,0,0,0
afr_train_track_a_00933,"Although we as parents spoke Afrikaans to each other at home, we spoke English to our children.",0,0,0,0,0
afr_train_track_a_00934,I am well aware that there is great concern about the erosion of expertise at the higher levels of educational governance.,0,0,1,0,1
afr_train_track_a_00935,"In addition to the 400 translators permanently employed by the Union, there are a large number of freelance translators.",0,0,0,0,0
afr_train_track_a_00936,"The other, equally important reality is that we all - despite our diversity - have much in common.",0,0,0,1,0
afr_train_track_a_00937,Ella de Wet is the author of Sarie Marais' words.,0,0,0,0,0
afr_train_track_a_00938,I call it that because Afrikaans is an African language that originated in Africa.,0,0,0,0,0
afr_train_track_a_00939,PKR (polymerase chain reaction) tests are used for the identification of viruses in particular.,0,0,0,0,0
afr_train_track_a_00940,Progress has also been made in providing infrastructure to support agricultural development and training for community leaders.,0,0,0,1,0
afr_train_track_a_00941,"On behalf of the provincial government, I would like to convey my condolences and sympathy to Mrs Cathy de Jager and family and the wider community.",0,0,0,0,1
afr_train_track_a_00942,"In itself, the book is not terribly offensive.",0,0,0,0,0
afr_train_track_a_00943,Effective date of implementation is 1 July 2006.,0,0,0,0,0
afr_train_track_a_00944,Exporters are punished by the strong rand and weak demand from overseas markets.,0,0,0,0,1
afr_train_track_a_00945,The audit of land ownership will also be accelerated.,0,0,0,0,0
afr_train_track_a_00946,SITA will work with the school to ensure that this happens.,0,0,0,1,0
afr_train_track_a_00947,"At the turn of the last century, there was no literature in Afrikaans.",0,0,0,0,0
afr_train_track_a_00948,We will also take several steps to increase the competitiveness of the economy.,0,0,0,1,0
afr_train_track_a_00949,The fluctuation of the rand against most currencies will certainly have substantial long-term consequences.,0,0,1,0,1
afr_train_track_a_00950,"As Correctional Services, we want to contribute to change in your lives.",0,0,0,1,0
afr_train_track_a_00951,The old historic trees have been preserved.,0,0,0,1,0
afr_train_track_a_00952,"Last year, we created the National Youth Development Agency.",0,0,0,1,0
afr_train_track_a_00953,This will be combined with the promotion of the Pride South African campaign and farmer action against illegal imports.,0,0,0,1,0
afr_train_track_a_00954,"Some details of his life, mainly taken from Joubert's article, are given in advance.",0,0,0,0,0
afr_train_track_a_00955,"It is time for the new South Africa to come to your door, to stop and enter your front door.",0,0,0,0,0
afr_train_track_a_00956,"During 2006, the group harvested their first crop of 6.52 tons.",0,0,0,1,0
afr_train_track_a_00957,"As such, it is part of the transformation process to which the Museum is committed.",0,0,0,1,0
afr_train_track_a_00958,Immunization coverage for children has steadily improved to about 85%; and malaria cases have decreased dramatically.,0,0,0,1,0
afr_train_track_a_00959,"Agriculture is once again, or should I say, once again, or, as usual, in uncharted territory.",0,0,1,0,0
afr_train_track_a_00960,Because happiness is what you create for yourself.,0,0,0,1,0
afr_train_track_a_00961,"It is always nice to get out to farmers, and agriculture is also close to my heart.",0,0,0,1,0
afr_train_track_a_00962,"This requires management, human resource and technological capacity that functions at the same level as best practice.",0,0,0,1,0
afr_train_track_a_00963,"We also think of Prof. Johan Combrink, who died on 25 July last year.",0,0,0,0,1
afr_train_track_a_00964,"Correction is needed, and I am committed to it, but in a way that does not lead to injustice.",0,0,1,1,0
afr_train_track_a_00965,Because only if our investors get new investments on a large scale will new jobs be created that can handle our unemployment problem.,0,0,1,0,1
afr_train_track_a_00966,"In the housing programme, nearly 300,000 new subsidies have been granted over the past two years.",0,0,0,1,0
afr_train_track_a_00967,"If these types of jobs sound strange or ""too high"" to you, I want you to think again.",0,0,0,0,0
afr_train_track_a_00968,"Of this, R1 million should be used for the sinking of new wells.",0,0,0,1,0
afr_train_track_a_00969,She'll hear their joy later.,0,0,0,1,0
afr_train_track_a_00970,The arrest of the first alleged'major' criminal Mujahid Daniels and the defeat of the opposition to his bail application.,0,0,0,0,0
afr_train_track_a_00971,"Ziphat carries the approval of the Department of Education and thus schools, by working together, can launch these initiatives.",0,0,0,1,0
afr_train_track_a_00972,"In the meantime, you continued to grow vegetables and cattle on a small scale in partnership.",0,0,0,1,0
afr_train_track_a_00973,"We are facing an emergency, but we can overcome the problems in a relatively short time.",0,0,1,1,0
afr_train_track_a_00974,I am very serious about the fact that the Western Cape will also get its rightful share in the development of the biofuel industry.,0,0,0,1,0
afr_train_track_a_00975,We are taking steps to improve Eskom's maintenance capacity.,0,0,0,1,0
afr_train_track_a_00976,"On September 1, the launch of 'Accessible Government' will take place.",0,0,0,1,0
afr_train_track_a_00977,What should be emphasized is that NALN limits itself to service delivery and facilitation.,0,0,0,0,1
afr_train_track_a_00978,"At the same time, swift action when there are signs of a possible outbreak of some disease is of paramount importance.",0,0,1,0,0
afr_train_track_a_00979,"However, with our intensified efforts, we transferred 125,000 hectares last year.",0,0,0,1,0
afr_train_track_a_00980,Gerhard Beukes and Felix Lategan both had a special connection to NALN.,0,0,0,1,0
afr_train_track_a_00981,The Hiemstra documents were donated to NALN shortly after his death.,0,0,0,1,0
afr_train_track_a_00982,"In January 1993, I was in South Africa for the first time, and I stayed in Bloemfontein for a few days.",0,0,0,0,0
afr_train_track_a_00983,"Among other things, we need to take advantage of the current adversity to ensure that our homes and economy become more energy efficient.",0,0,1,0,1
afr_train_track_a_00984,"From 1927 to 1946, Hiemstra was assistant editor of the Volksblad in Bloemfontein.",0,0,0,0,0
afr_train_track_a_00985,The Office of the Civil Service Commission will set up monitoring systems in this regard.,0,0,0,0,0
afr_train_track_a_00986,NALN would like to hear urgently from all people who possess such Schoeman documentation.,0,0,0,0,0
afr_train_track_a_00987,"In our industry, patience usually pays off.",0,0,0,1,0
afr_train_track_a_00988,"Finally, I would like to quote from the poem ""Prayer to the Bones"" by DJ Opperman.",0,0,0,0,0
afr_train_track_a_00989,We're building a state that focuses on effective work performance.,0,0,0,1,0
afr_train_track_a_00990,We all have a role to play.,0,0,0,0,0
afr_train_track_a_00991,"We are currently implementing similar programs in seven sites across the country, benefiting 21 wards.",0,0,0,1,0
afr_train_track_a_00992,"Zille, during her speech in parliament, declared war on crime and especially crime against children.",0,0,0,1,0
afr_train_track_a_00993,The Department of Agriculture is helping with technical support and infrastructure upgrades.,0,0,0,1,0
afr_train_track_a_00994,Especially since the conference is taking place during the United Nations Decade of Indigenous Peoples.,0,0,0,0,0
afr_train_track_a_00995,Preller appointed Hiemstra on the basis of his language skills to ensure that the magazine's Afrikaans was more or less uniform.,0,0,0,0,0
afr_train_track_a_00996,I'm here to see if I can help you make your life better and easier.,0,0,0,1,0
afr_train_track_a_00997,"Then the necessary infrastructure had to be created and, finally, the production unit had to be properly put into operation.",0,0,0,0,0
afr_train_track_a_00998,The forum appointed a small task force that helped write and finalize the document.,0,0,0,0,0
afr_train_track_a_00999,"Furthermore, he was known as the greatest private collector of books, manuscripts, and the like related to African language and literature.",0,0,0,1,0
afr_train_track_a_01000,"To accelerate infrastructure construction, we will finalise the development of an integrated infrastructure plan, with a specific emphasis on energy efficiency.",0,0,0,1,0
afr_train_track_a_01001,There are currently negotiations with the Department of Environmental Affairs to get another six hectares for development.,0,0,0,0,0
afr_train_track_a_01002,It is gratifying to see that a community itself is stepping in to organize an event like this for the community.,0,0,0,1,0
afr_train_track_a_01003,It is vital to view these expenditures in the context of the HOP (Reconstruction and Development Programme).,0,0,0,0,0
afr_train_track_a_01004,"Similarly, we will continue to work with the rest of our continent and our development partners to accelerate the implementation of NEPAD programmes.",0,0,0,1,0
afr_train_track_a_01005,This section is already fully equipped with apparatus.,0,0,0,1,0
afr_train_track_a_01006,Hiemstra died on 12 July 1978.,0,0,0,0,1
afr_train_track_a_01007,"South Africa is rich in resources, including human resources.",0,0,0,0,0
afr_train_track_a_01008,We are there to help you through the wide variety of programs we offer at the Department's training centers.,0,0,0,1,0
afr_train_track_a_01009,"In 1997 Anna moved in with her daughter in Bloemfontein, and her piano moved in with her.",0,0,0,0,0
afr_train_track_a_01010,That Sita was a close family man is well known.,0,0,0,1,0
afr_train_track_a_01011,Beukes and Lategan serve as members of the ad hoc committee assisted by the Provincial Secretary.,0,0,0,0,0
afr_train_track_a_01012,The Department of Agriculture in the Western Cape has made R47 000 available to bring Kampong to life.,0,0,0,1,0
afr_train_track_a_01013,It is not true that she sat at the piano in the evenings and played songs for the citizens.,1,0,0,0,0
afr_train_track_a_01014,"Because of the rocky terrain, the pipeline runs over large areas above ground, which again has created peculiar problems.",0,0,0,0,1
afr_train_track_a_01015,"The irrigation equipment already installed to date amounts to R400,000.",0,0,0,0,0
afr_train_track_a_01016,Hence our own space or spaces must be negotiated at all levels of government.,1,0,0,0,0
afr_train_track_a_01017,Resources will be allocated from this year to provide assistance to needy apprentices trained at these institutions.,0,0,0,1,0
afr_train_track_a_01018,"When I saw that excerpt, it was a personal vintage for me.",0,0,0,0,0
afr_train_track_a_01019,The large comfortable dwelling with its fine outbuildings was at the foot of the mountain.,0,0,0,1,0
afr_train_track_a_01020,Afrikaans as a written language is 125 years old this year.,0,0,0,1,0
afr_train_track_a_01021,"Overall, we are proud of the progress of our social programmes.",0,0,0,1,0
afr_train_track_a_01022,"At Clanwilliam, 1,405 out of every 100,000 of the population had tering in 2001.",0,0,0,0,1
afr_train_track_a_01023,The Reconstruction and Development Process cannot take place overnight.,0,0,0,0,1
afr_train_track_a_01024,"As a senior partner, he must provide the framework and make resources available on a given basis.",0,0,0,0,0
afr_train_track_a_01025,This requires a strong balance sheet and the ability to partner with private capital.,0,0,0,0,0
afr_train_track_a_01026,The length of the period depends on the type of sample and the tests performed on it.,0,0,0,0,0
afr_train_track_a_01027,We have scholarships and I guarantee for successful students to work in the Department.,0,0,0,1,0
afr_train_track_a_01028,Some people are concerned about the possible impact that the impending economic downturn in the United States may have on our own economy.,0,0,1,0,0
afr_train_track_a_01029,Our department and the Afrikaans Language Museum are in the process of refining these proposals for eventual implementation.,0,0,0,1,0
afr_train_track_a_01030,"On our part, we were not as vicious as KP is often.",0,0,0,0,0
afr_train_track_a_01031,These results support farmers in making informed plant and crop support decisions.,0,0,0,1,0
afr_train_track_a_01032,It begins where we live.,0,0,0,0,0
afr_train_track_a_01033,Susara Margaretha Toerien has appeared.,0,0,0,0,0
afr_train_track_a_01034,The ministers responsible for a particular outcome will sign a detailed delivery agreement with the president.,0,0,0,0,0
afr_train_track_a_01035,The Department of Agriculture has already approved the business plan.,0,0,0,1,0
afr_train_track_a_01036,One of the objectives of South Africa's new language policy is to expand and modernize marginalized languages.,0,0,0,0,0
afr_train_track_a_01037,Historical fishermen are also included in the MBA and they are an example of how the original inhabitants fished.,0,0,0,0,0
afr_train_track_a_01038,"Weich moved with his parents to Paarl in 1898, where his father was appointed a preacher.",0,0,0,0,0
afr_train_track_a_01039,"U.S. interest rates are at an all-time low, and as a result, the value of the dollar will remain under pressure.",0,0,0,0,0
afr_train_track_a_01040,And then we'd like to see how we can work with you.,0,0,0,1,0
afr_train_track_a_01041,"However, we cannot do this alone, and I would like to appeal to you to help us do so.",0,0,0,0,0
afr_train_track_a_01042,I believe it also has a very direct impact on your industry.,0,0,0,0,0
afr_train_track_a_01043,"By 1902, Britain was in power, and the two new British colonies were under the administration of Lord Alfred Milner.",0,0,0,0,0
afr_train_track_a_01044,The Afrikaans Language Museum and Monument has been a hallmark of the identity of all Afrikaans speakers for a very long time.,0,0,0,1,0
afr_train_track_a_01045,This is not for myom to prescribe; you will decide how you respond to those questions.,0,0,0,0,0
afr_train_track_a_01046,We need to understand that in agriculture we are one big family and that we need each other.,0,0,0,1,0
afr_train_track_a_01047,"In literature, Owl Mirror is the village madman (""fool"") who sometimes reveals great truths in his ""foolishness"".",0,0,0,1,0
afr_train_track_a_01048,He drew a picture of Sweetheart being chased by Brolloks.,0,0,0,0,0
afr_train_track_a_01049,This surplus wheat is enough to produce 102 million liters of ethanol annually.,0,0,0,1,0
afr_train_track_a_01050,The attack on our children is fierce and ever-present.,0,0,0,0,0
afr_train_track_a_01051,This innovative and valuable partnership between the national and provincial governments has meant a solution to the problem.,0,0,0,1,0
afr_train_track_a_01052,The Africa Project will identify certain key opportunities on the continent where the SO in South Africa can help with the development process.,0,0,0,1,0
afr_train_track_a_01053,Agriculture has a long and varied history in South Africa.,0,0,0,1,0
afr_train_track_a_01054,We will ensure that our rail network is reliable and competitive and better integrated with our seaports.,0,0,0,1,0
afr_train_track_a_01055,The funding will give national museums the necessary boost to ensure community involvement.,0,0,0,1,0
afr_train_track_a_01056,Our aim as a Department is primarily to grow agriculture and all those involved must do their part.,0,0,0,1,0
afr_train_track_a_01057,The transfer of technology can be done through either training or guidance.,0,0,0,0,0
afr_train_track_a_01058,The reason I mention them is to emphasize the point that South Africa has no shortage of ideals.,0,0,0,1,0
afr_train_track_a_01059,"At the same time, he developed links with the Free States, and on occasion served them with strategic advice.",0,0,0,1,0
afr_train_track_a_01060,This is not a pursuit of a so-called racist agenda.,1,0,0,0,0
afr_train_track_a_01061,That we need to be mature in our approach and willing to sit down at a table on popular issues such as self-determination.,0,0,0,0,0
afr_train_track_a_01062,"Most importantly, be in possession of your tickets, fellow citizens!",0,0,0,0,0
afr_train_track_a_01063,"Similarly, the president's announcement of his cabinet, and specifically the agriculture ministers, elicited positive and negative reactions.",0,0,0,0,0
afr_train_track_a_01064,The wheat is currently being exported to other destinations in South Africa.,0,0,0,0,0
afr_train_track_a_01065,This year we celebrate the 10th anniversary of the establishment of diplomatic relations between South Africa and the Republic of China.,0,0,0,1,0
afr_train_track_a_01066,These are the challenges that our country will surely have to address on the way forward.,0,0,1,0,1
afr_train_track_a_01067,"To give shape to this, we have already launched several actions.",0,0,0,1,0
afr_train_track_a_01068,The three hours are not enough for all the information she wants to gather here.,0,0,1,0,1
afr_train_track_a_01069,"Although the official date was set for May 18, our choice fell on the preceding Sunday afternoon.",0,0,0,0,0
afr_train_track_a_01070,"Outside the main gate, the garden is guarded by the statue of Jan Brand.",0,0,0,0,0
afr_train_track_a_01071,"After that, there was no time for her writing.",0,0,0,1,0
afr_train_track_a_01072,"In this regard, we commend the Competition Commission for the firm hand with which it ensures that offenders are brought to justice.",0,0,0,1,0
afr_train_track_a_01073,We must make sure that we meet the requirements of chemical standards.,0,0,1,0,0
afr_train_track_a_01074,Tell us what we should do.,0,0,0,0,0
afr_train_track_a_01075,This will be followed by another conversation in early December.,0,0,0,0,0
afr_train_track_a_01076,"He is the writer, director, or producer - often all three - of 25 feature films and some 40 television series.",0,0,0,0,0
afr_train_track_a_01077,"When it was reorganized over time, certain offices were represented.",0,0,0,0,0
afr_train_track_a_01078,"The state of agricultural markets affects the entire spectrum, from farmers' incomes to the balance of trade.",0,0,0,0,0
afr_train_track_a_01079,They hurt our children.,1,0,0,0,1
afr_train_track_a_01080,"If we fix food prices, we send out the wrong signal and we don't get the necessary production response.",0,0,1,0,1
afr_train_track_a_01081,"Among other things, we will also evaluate the gender issue to improve all aspects related to the empowerment of women.",0,0,0,1,0
afr_train_track_a_01082,This state of affairs will change in the future.,0,0,0,0,1
afr_train_track_a_01083,These challenges must be addressed within the framework of limited financial resources and the capacity of the state at all levels.,0,0,1,0,1
afr_train_track_a_01084,"Furthermore, political interference in decision-making must also be stopped"", Bredell said.",1,0,0,0,0
afr_train_track_a_01085,Two of these matters deserve a brief discussion.,0,0,0,1,0
afr_train_track_a_01086,"With this kind of dedication, it has been shown that it can also be done for other language groups in the future.",0,0,0,1,0
afr_train_track_a_01087,Their language originated here in Africa.,0,0,0,0,0
afr_train_track_a_01088,There is also room for the grief of the individual.,0,0,0,0,1
afr_train_track_a_01089,"And you know, she can't see so well anymore.",0,0,0,0,1
afr_train_track_a_01090,"In March 1920, Hiemstra himself founded a magazine of which he was the editor.",0,0,0,0,0
afr_train_track_a_01091,"Fortunately, the additional funding could be obtained by re-prioritizing projects and awarding the contract.",0,0,0,1,0
afr_train_track_a_01092,I was talking to the Prime Minister yesterday about the summit itself and the way forward.,0,0,0,1,0
afr_train_track_a_01093,So here at the show is the perfect opportunity for city dudes to get acquainted with real agriculture.,0,0,0,1,0
afr_train_track_a_01094,Economic stability is in everyone's interest.,0,0,0,1,0
afr_train_track_a_01095,Agriculture is the only sector where there has been an increase in jobs.,0,0,0,1,0
afr_train_track_a_01096,Words cannot always compensate for the great loss one experiences in this time.,0,0,0,0,1
afr_train_track_a_01097,I would like to give a brief overview of crime statistics released in 2006.,0,0,0,0,1
afr_train_track_a_01098,"There must be veterinarians, agricultural engineers, and forecasters to support the agricultural sector and its workers.",0,0,1,0,0
afr_train_track_a_01099,"At present, a global food shortage is certainly on the horizon.",0,0,1,0,1
afr_train_track_a_01100,"And on tree planting day six years later, Professor's tree is already standing upright and taller than a man.",0,0,0,1,0
afr_train_track_a_01101,The latter project is being carried out in collaboration with the University of Stellenbosch.,0,0,0,1,0
afr_train_track_a_01102,"Unfortunately, the useless uncle never gives Cat the right answer.",1,0,0,0,1
afr_train_track_a_01103,"We believe that the course content should also be tailored to the needs of course participants, so that each course participant receives tailored training.",0,0,0,0,0
afr_train_track_a_01104,Private schools supported by the State were established all over the country but... teachers for all the schools were lacking.,0,0,0,0,0
afr_train_track_a_01105,The irrigation sector accounts for about 50% of total current consumption and should therefore be involved in finding balanced solutions.,0,0,0,0,0
afr_train_track_a_01106,It aims to raise awareness of climate change and its impact on our marine resources and coastline.,0,0,1,0,1
afr_train_track_a_01107,"In other words, if it would not be necessary to add a denaturant to the ethanol before delivery.",0,0,0,0,0
afr_train_track_a_01108,"Our budget is under pressure, so for now we're going to try to do better what we're already doing.",0,0,1,0,0
afr_train_track_a_01109,This is just the first of many five-year plans in the new South Africa.,0,0,0,0,0
afr_train_track_a_01110,But I accepted the challenge after being asked by our people.,0,0,0,1,0
afr_train_track_a_01111,"Yet, it is a tragic fact that the art of letter writing is dying out.",0,0,1,0,1
afr_train_track_a_01112,"All around me, I see signs of caring and concern.",0,0,0,1,0
afr_train_track_a_01113,"However, although agriculture is considered a key sector, the full role of agriculture in such a development strategy is rarely well understood.",0,0,0,0,0
afr_train_track_a_01114,"This year, 2010, will be a year of action.",0,0,0,1,0
afr_train_track_a_01115,We will always seek to strengthen cooperation with these and other countries for the benefit of mankind.,0,0,0,1,0
afr_train_track_a_01116,"You stand or fall on your own merits, not on those of your connections.",0,0,1,0,0
afr_train_track_a_01117,"Of course, when my parents arrived in Pretoria, they had to travel by oxcart to Donkerhoek again.",0,0,0,0,1
afr_train_track_a_01118,"It is intended that schools, reading circles, cultural associations, and others should be encouraged and supported nationwide to address Schoeman themes.",0,0,0,0,0
afr_train_track_a_01119,Perhaps there are cases where someone else should be given a chance now.,0,0,0,0,0
afr_train_track_a_01120,It is under sad and tragic circumstances but also with homesickness that I am in Klapmuts today.,0,0,0,0,1
afr_train_track_a_01121,I am absolutely convinced that this project is a shining example of this.,0,0,0,1,0
afr_train_track_a_01122,"Without focused training, this is not possible.",0,0,0,0,1
afr_train_track_a_01123,"Shockingly, in 83% of these cases, the victims know the offenders.",1,1,1,0,1
afr_train_track_a_01124,We cannot and will not allow this evil to destroy good relations in our province.,1,0,0,0,1
afr_train_track_a_01125,But we still lose a lot of water because of leaking pipes and inadequate infrastructure.,0,0,0,0,1
